,count,user
8123,144,U5656@C14702
8498,107,U5656@DOM1
1337,3844,U5657@DOM1
2460,2410,U5658@DOM1
5755,705,U5659@DOM1
2476,2398,U565@DOM1
4863,1078,U5660@DOM1
8804,78,U5661@DOM1
5920,647,U5662@DOM1
2870,2111,U5663@DOM1
5021,1002,U5664@DOM1
1294,3923,U5665@DOM1
3514,1737,U5666@DOM1
5415,834,U5667@DOM1
2751,2196,U5668@DOM1
7177,290,U5669@DOM1
4449,1263,U566@DOM1
8218,133,U5671@DOM1
5128,954,U5672@DOM1
1745,3156,U5673@DOM1
8613,96,U5674@DOM1
7650,208,U5675@DOM5
1407,3674,U5676@DOM1
4819,1094,U5677@DOM1
4890,1063,U5678@DOM1
1156,4258,U5679@DOM1
668,7606,U567@DOM1
1859,2995,U5680@DOM1
2642,2270,U5681@DOM1
3935,1519,U5682@DOM1
10570,3,U5683@C13028
142,34149,U5684@DOM1
1227,4076,U5685@DOM1
3981,1496,U5686@DOM1
6467,474,U5687@DOM1
5131,952,U5688@DOM1
8956,68,U5689@DOM1
3635,1676,U568@DOM1
3938,1517,U5690@DOM1
6429,484,U5692@DOM1
5758,704,U5693@DOM1
4479,1251,U5694@DOM1
2518,2364,U5695@DOM1
2394,2461,U5696@DOM1
5894,657,U5697@DOM1
7627,212,U5698@DOM1
1006,4787,U569@DOM1
1039,4655,U56@DOM1
5953,635,U5700@DOM1
6539,448,U5701@DOM1
751,6447,U5702@DOM1
10041,21,U5703@DOM1
8190,136,U5704@DOM1
8635,94,U5705@DOM1
5310,874,U5706@DOM1
3295,1869,U5708@DOM1
3161,1943,U5709@DOM1
6007,618,U570@DOM1
3356,1822,U5710@DOM1
3249,1893,U5711@DOM1
1409,3671,U5712@DOM1
1127,4369,U5713@DOM1
10185,16,U5715@DOM1
8458,111,U5716@DOM1
7625,212,U5717@DOM1
2335,2513,U5718@DOM1
6608,428,U5719@DOM1
3168,1941,U571@DOM1
2293,2559,U5720@DOM1
2678,2244,U5721@DOM1
264,21892,U5722@C1657
6119,585,U5723@DOM1
3651,1671,U5724@DOM1
3631,1677,U5725@DOM1
10502,6,U5726@C1657
4288,1344,U5727@DOM1
10096,19,U5728@DOM1
4240,1365,U5729@DOM1
2973,2061,U572@DOM1
3879,1551,U5730@DOM1
4978,1016,U5731@DOM1
2520,2363,U5732@DOM1
3143,1954,U5733@DOM1
6473,472,U5734@DOM1
3714,1634,U5735@DOM1
5331,867,U5738@DOM1
1450,3602,U5739@DOM1
646,8178,U573@DOM1
5847,673,U5742@DOM1
2778,2167,U5743@DOM1
9121,58,U5744@DOM1
5265,892,U5745@DOM1
7921,170,U5746@DOM1
3104,1979,U5748@DOM1
6800,376,U5749@DOM1
6623,424,U574@DOM1
8028,156,U5750@DOM1
5026,1001,U5751@DOM1
6582,435,U5753@DOM1
2063,2785,U5754@DOM1
6109,589,U5755@DOM1
3169,1939,U5756@DOM1
994,4824,U5757@DOM1
276,20797,U5758@DOM1
9240,52,U5759@DOM1
3400,1797,U575@DOM1
5846,673,U5760@DOM1
1403,3679,U5761@DOM1
912,5209,U5762@DOM1
3399,1797,U5763@DOM1
5636,745,U5764@DOM1
8446,112,U5765@DOM1
6626,423,U5766@DOM1
9238,52,U5767@DOM1
10255,15,U5768@DOM1
6793,377,U5769@DOM1
1427,3638,U576@DOM1
1734,3168,U5770@DOM1
732,6831,U5771@DOM1
9404,43,U5772@DOM1
9308,47,U5773@C2462
3558,1712,U5774@DOM1
6985,331,U5775@DOM1
450,12516,U5776@DOM1
6062,602,U5777@DOM1
1540,3435,U5778@DOM1
3200,1922,U5779@DOM1
5597,763,U577@DOM1
3579,1702,U5780@DOM1
9712,31,U5781@DOM1
5626,749,U5782@DOM1
2215,2617,U5783@DOM1
3982,1495,U5784@DOM1
4723,1138,U5785@DOM1
6213,553,U5786@DOM1
410,14884,U5787@DOM1
2088,2755,U5788@DOM1
6520,455,U5789@DOM1
2883,2108,U578@DOM1
4260,1357,U5790@DOM1
5035,996,U5792@DOM1
6095,594,U5793@DOM1
8069,151,U5794@DOM1
10499,6,U5795@C23625
8731,84,U5796@DOM1
5558,782,U5797@DOM1
5719,720,U5798@DOM1
2576,2316,U5799@DOM1
1703,3210,U579@DOM1
3370,1815,U57@DOM1
9116,58,U5800@DOM1
6748,387,U5801@DOM1
3230,1904,U5802@DOM1
666,7638,U5803@DOM1
10319,13,U5804@DOM1
7629,212,U5806@DOM1
4291,1344,U5807@DOM1
4417,1278,U5808@DOM1
1201,4153,U5809@DOM1
1283,3938,U580@DOM1
3509,1739,U5810@DOM1
9535,38,U5811@C13462
6941,340,U5812@DOM1
5713,721,U5813@DOM1
10171,16,U5814@DOM1
4553,1213,U5815@DOM1
7294,267,U5816@DOM1
1402,3680,U5817@DOM1
9271,50,U5818@DOM1
3620,1681,U5819@DOM1
4866,1077,U581@DOM1
7781,189,U5822@DOM1
4000,1483,U5823@DOM1
650,7953,U5824@DOM1
2245,2595,U5825@DOM1
9038,62,U5826@DOM1
1179,4204,U5827@DOM1
733,6807,U5828@DOM1
7111,302,U5829@DOM1
7663,206,U582@DOM1
3417,1787,U5830@C13503
6191,562,U5831@DOM1
7763,191,U5832@DOM1
9083,60,U5833@C13517
3923,1527,U5833@DOM1
4727,1136,U5834@DOM1
3424,1783,U5836@DOM1
5878,663,U5837@DOM1
8714,85,U5840@DOM1
10257,15,U5841@DOM1
10013,22,U5842@DOM1
4583,1199,U5843@DOM1
8149,141,U5844@DOM1
7030,320,U5845@DOM1
1350,3819,U5847@DOM1
5130,952,U5848@DOM1
7082,308,U5849@DOM1
5698,727,U584@DOM1
187,30781,U5850@DOM1
9215,53,U5851@DOM1
8186,137,U5852@DOM1
1068,4558,U5853@DOM1
3216,1913,U5854@DOM1
6344,508,U5855@DOM1
124,35507,U5856@DOM1
3907,1537,U5857@DOM1
4949,1029,U5858@DOM1
2409,2452,U585@DOM1
7620,213,U5860@DOM1
8493,108,U5861@DOM1
3432,1779,U5862@DOM1
6371,502,U5863@DOM1
5030,998,U5864@DOM1
3367,1817,U5865@DOM1
8331,122,U5866@DOM1
1244,4018,U5867@DOM1
3485,1753,U5868@DOM1
2946,2072,U586@DOM1
2309,2540,U5870@DOM1
7457,237,U5871@DOM1
8349,120,U5872@C13290
5600,761,U5873@DOM1
2809,2151,U5874@DOM1
9942,24,U5875@DOM1
3486,1752,U5876@DOM1
2424,2444,U5877@DOM1
8964,67,U5878@DOM1
1335,3845,U587@DOM1
962,4924,U5880@DOM1
678,7521,U5881@DOM1
4728,1135,U5882@DOM1
9127,57,U5883@DOM1
2744,2199,U5884@DOM1
3502,1743,U5885@DOM1
1605,3351,U5886@DOM1
4228,1370,U5887@DOM1
4497,1242,U5888@DOM1
9771,29,U5889@C11964
10422,9,U5889@C13164
4138,1414,U5889@DOM1
3618,1683,U588@DOM1
4936,1035,U5890@DOM1
5667,736,U5892@DOM1
8730,84,U5893@DOM1
3953,1511,U5894@DOM1
8872,73,U5896@DOM1
1164,4243,U5897@DOM1
2948,2070,U5898@DOM1
2523,2363,U5899@DOM1
194,30392,U58@DOM1
311,18960,U5900@DOM1
7578,220,U5901@DOM1
6691,403,U5903@DOM1
9220,53,U5904@DOM1
4236,1366,U5905@DOM1
86,45795,U5906@DOM1
6080,598,U5907@DOM1
2757,2189,U5908@DOM1
3975,1499,U5909@DOM1
456,12302,U590@DOM1
3816,1585,U5910@DOM1
3995,1485,U5911@DOM1
1195,4169,U5912@DOM1
1183,4187,U5913@DOM1
7823,183,U5914@C11451
7268,272,U5914@C13331
6838,365,U5914@C2023
10393,10,U5914@C20237
8092,148,U5914@C2240
9307,47,U5914@C25385
5523,794,U5914@C25598
9311,47,U5914@C3155
8217,134,U5914@C7384
75,53835,U5915@DOM1
2796,2157,U5916@DOM1
4029,1467,U5917@DOM1
7654,208,U5918@DOM1
5522,795,U5919@DOM1
7075,309,U5920@DOM1
2390,2464,U5921@DOM1
8703,86,U5922@DOM1
8109,145,U5924@DOM1
2125,2723,U5925@DOM1
8570,101,U5927@DOM1
10357,12,U5928@DOM1
9740,30,U5929@DOM1
3138,1958,U592@DOM1
4810,1099,U5930@DOM1
7248,276,U5931@DOM1
9883,26,U5932@DOM1
3033,2020,U5933@DOM1
2064,2783,U5934@DOM1
784,6142,U5935@DOM1
337,18052,U5936@DOM1
3847,1569,U5937@DOM1
3807,1589,U5938@DOM1
4609,1188,U5940@DOM1
3013,2031,U5941@DOM1
10128,18,U5942@C18977
914,5202,U5942@DOM1
5470,817,U5943@DOM1
4048,1456,U5944@DOM1
5342,861,U5945@DOM1
1343,3837,U5946@DOM1
3005,2038,U5947@DOM1
1783,3100,U5948@DOM1
3106,1978,U5949@DOM1
2074,2772,U594@DOM1
2918,2090,U5950@DOM1
4612,1186,U5951@DOM1
5850,671,U5952@DOM1
8785,79,U5953@DOM1
5973,626,U5954@DOM1
5148,943,U5955@DOM1
223,27944,U5956@DOM1
968,4877,U5957@DOM1
9019,63,U5958@DOM1
4604,1192,U5959@DOM1
7441,240,U595@DOM1
8513,106,U5960@DOM1
7936,168,U5962@DOM1
7053,314,U5964@DOM1
6799,376,U5965@DOM1
9258,51,U5966@DOM1
9876,26,U5967@DOM1
2943,2073,U5968@DOM1
3059,2007,U5969@DOM1
4852,1082,U596@DOM1
544,9979,U5970@DOM1
1616,3340,U5971@DOM1
5277,887,U5974@DOM1
3407,1792,U5975@DOM1
6536,450,U5976@DOM1
9081,60,U5977@DOM1
854,5528,U5978@DOM1
2116,2731,U5979@DOM1
5324,870,U597@DOM1
9733,30,U5980@DOM1
6296,523,U5981@DOM1
944,5026,U5982@DOM1
3140,1957,U5983@DOM1
6111,588,U5984@DOM1
8777,80,U5985@DOM1
4267,1352,U5986@DOM1
6912,348,U5988@DOM1
8642,93,U5989@DOM1
6017,615,U598@DOM1
252,23303,U5990@DOM1
2746,2198,U5991@DOM1
1850,3010,U5992@DOM1
1795,3087,U5993@DOM1
695,7289,U5994@DOM1
7023,321,U5995@DOM1
4251,1360,U5996@DOM1
953,4961,U5997@DOM1
5314,873,U5999@DOM1
5090,974,U599@DOM1
3235,1901,U59@DOM1
2474,2399,U6000@DOM1
8166,138,U6002@DOM1
147,33937,U6003@DOM1
5601,761,U6004@DOM1
621,8559,U6006@DOM1
6661,411,U6007@DOM1
7428,243,U6008@DOM1
8627,94,U6009@DOM1
6692,403,U600@DOM1
3081,1991,U6010@DOM1
4539,1220,U6011@DOM1
9259,51,U6012@DOM1
1054,4597,U6013@DOM1
5660,738,U6014@DOM1
6312,518,U6017@DOM1
4787,1112,U6018@DOM1
7071,309,U6019@DOM1
3461,1766,U601@DOM1
3501,1743,U6021@DOM1
2671,2246,U6022@DOM1
1624,3332,U6023@DOM1
7648,208,U6024@DOM1
1145,4310,U6025@DOM1
2568,2319,U6026@DOM1
1305,3895,U6027@DOM1
5461,819,U6028@DOM1
3843,1570,U6029@DOM1
5521,795,U602@DOM1
2503,2379,U6030@DOM1
2371,2484,U6031@DOM1
610,8789,U6032@DOM1
1030,4686,U6033@DOM1
6977,333,U6034@DOM5
6980,332,U6035@DOM1
3581,1700,U6036@DOM1
3373,1812,U6037@DOM1
8883,72,U6038@DOM1
281,20385,U6039@DOM1
488,11319,U6040@DOM1
2256,2588,U6041@DOM1
939,5035,U6042@DOM1
2466,2405,U6045@DOM1
4676,1159,U6047@DOM1
3936,1518,U6048@DOM1
663,7693,U6049@DOM1
469,11862,U604@DOM1
8848,74,U6050@DOM1
6946,340,U6051@DOM1
7050,314,U6052@DOM1
5121,956,U6053@DOM1
1259,3976,U6054@DOM1
2014,2830,U6055@DOM1
2782,2166,U6056@DOM1
3177,1937,U6057@DOM1
5740,710,U6058@DOM1
3596,1692,U6059@C13907
5913,650,U605@DOM1
10176,16,U6061@DOM1
7225,281,U6062@DOM1
1262,3968,U6063@DOM1
8925,69,U6064@DOM1
6261,534,U6065@DOM1
4294,1340,U6066@DOM1
8545,103,U6067@DOM1
2851,2125,U6068@DOM1
1858,3000,U6069@DOM1
1091,4483,U606@DOM1
979,4856,U6070@DOM1
1437,3618,U6071@DOM1
6249,541,U6072@DOM1
6454,478,U6073@DOM1
4071,1444,U6074@DOM1
8631,94,U6075@C13911
10037,21,U6075@C22907
1202,4153,U6077@DOM1
2032,2818,U6078@DOM1
5166,935,U6079@DOM1
2884,2108,U607@DOM1
3944,1515,U6080@DOM1
8520,105,U6081@C13962
3682,1653,U6082@DOM1
9249,51,U6083@C274
5111,962,U6083@DOM1
4031,1467,U6084@DOM1
7709,199,U6085@DOM1
8813,77,U6086@DOM1
3039,2019,U6087@DOM1
9432,42,U6088@DOM1
6087,596,U6089@DOM1
7391,251,U608@DOM1
10139,17,U6090@C13838
3339,1841,U6091@DOM1
705,7156,U6092@DOM1
227,27759,U6093@DOM1
6276,529,U6094@DOM1
5860,669,U6095@DOM1
6452,478,U6096@DOM1
616,8627,U6097@DOM1
2363,2492,U6098@DOM1
8786,79,U6099@DOM1
6856,360,U609@DOM1
798,6025,U60@DOM1
2011,2833,U6100@DOM1
5605,758,U6102@DOM1
9315,47,U6103@DOM1
2036,2811,U6105@DOM1
5739,710,U6106@DOM1
7033,319,U6107@DOM1
2212,2619,U6109@DOM1
4184,1388,U610@DOM1
3624,1680,U6110@DOM1
10236,15,U6111@DOM1
8723,85,U6113@DOM1
10071,20,U6114@DOM1
2254,2588,U6115@DOM1
1614,3342,U6116@DOM1
2000,2844,U6117@DOM1
1043,4641,U6118@DOM1
2873,2110,U6119@DOM1
8460,111,U611@DOM1
2602,2293,U6120@DOM1
10209,16,U6121@DOM1
4302,1338,U6122@DOM1
8902,71,U6123@DOM1
10031,21,U6124@C531
5761,703,U6125@DOM1
3319,1853,U6127@DOM1
7522,227,U6128@DOM1
7584,219,U6129@DOM1
3272,1879,U612@DOM1
677,7522,U6130@DOM1
1327,3856,U6132@DOM1
5666,736,U6133@DOM1
3890,1542,U6134@DOM1
2426,2443,U6135@DOM1
6653,413,U6136@DOM1
4316,1333,U6138@DOM1
8311,124,U6139@DOM1
5255,895,U613@DOM1
2964,2065,U6140@DOM1
5174,932,U6141@DOM1
5933,640,U6142@DOM1
225,27879,U6143@DOM1
6903,350,U6144@DOM1
5506,802,U6145@DOM1
5669,735,U6146@DOM1
4247,1361,U6147@DOM1
3808,1587,U6148@DOM1
4081,1440,U6149@DOM1
4956,1025,U614@DOM1
3030,2024,U6150@DOM1
6305,520,U6151@DOM1
10083,19,U6152@DOM1
4368,1307,U6153@DOM1
5106,965,U6154@DOM1
3819,1582,U6156@DOM1
3811,1586,U6157@DOM1
5371,851,U6158@DOM1
4989,1012,U6159@DOM1
1568,3398,U615@DOM1
10525,5,U6160@C23536
150,33569,U6160@DOM1
1882,2975,U6161@DOM1
7117,301,U6162@DOM1
2530,2357,U6163@DOM1
4408,1284,U6164@DOM1
1523,3460,U6165@DOM1
6211,554,U6166@DOM1
9586,36,U6167@DOM1
8679,89,U6168@DOM1
980,4851,U6169@DOM1
7332,260,U616@DOM1
8803,78,U6170@DOM1
7246,276,U6171@DOM1
7754,193,U6172@DOM1
2160,2681,U6173@DOM1
1980,2876,U6174@DOM1
7139,298,U6175@DOM1
7249,276,U6176@DOM1
5273,889,U6177@DOM1
641,8265,U6178@DOM1
3114,1973,U6179@DOM1
4853,1082,U617@DOM1
85,46336,U6180@DOM1
239,25158,U6181@DOM1
4197,1384,U6182@DOM1
3055,2010,U6183@DOM1
1342,3838,U6184@DOM1
6556,443,U6185@DOM1
384,15899,U6186@DOM1
9254,51,U6187@DOM1
8253,129,U6188@C14116
5052,990,U6189@DOM1
5201,921,U618@DOM1
7673,205,U6190@DOM1
8597,99,U6191@DOM1
4984,1013,U6192@DOM1
1434,3625,U6194@DOM1
9222,53,U6195@DOM1
2816,2147,U6197@C13444
1670,3249,U6198@DOM1
7776,189,U6199@DOM1
6247,542,U619@DOM1
329,18387,U61@DOM1
2838,2133,U6200@DOM1
2375,2481,U6201@DOM1
7802,186,U6202@DOM1
7004,325,U6203@DOM1
6174,567,U6204@DOM1
485,11387,U6205@DOM1
3710,1637,U6207@DOM1
7610,214,U6208@DOM1
8152,141,U6209@DOM1
9808,29,U6210@DOM1
8215,134,U6211@DOM1
5764,702,U6213@DOM1
4937,1035,U6214@DOM1
5116,960,U6215@DOM1
7144,298,U6216@DOM1
9293,48,U6217@DOM1
4563,1209,U6218@DOM1
3155,1946,U6219@DOM1
4885,1067,U621@DOM1
5497,808,U6220@DOM1
7119,301,U6222@DOM1
6774,381,U6223@DOM1
5572,775,U6224@DOM1
8081,149,U6225@DOM1
3772,1611,U6226@DOM1
653,7877,U6227@DOM1
8273,127,U6228@DOM1
5856,671,U6230@DOM1
8065,151,U6231@DOM1
3613,1686,U6232@DOM1
6534,452,U6233@DOM1
7190,288,U6235@DOM1
269,21337,U6236@DOM1
4111,1429,U6237@DOM1
7714,199,U6238@DOM1
1931,2920,U6239@DOM1
4546,1215,U623@DOM1
5828,683,U6241@DOM1
3375,1810,U6242@DOM1
4042,1462,U6243@DOM1
2831,2140,U6244@DOM1
6439,482,U6246@DOM1
9829,28,U6247@DOM1
542,10064,U6248@DOM1
1251,4000,U6249@DOM1
6255,538,U624@DOM1
3700,1645,U6250@DOM1
2174,2665,U6251@DOM1
4708,1146,U6252@DOM1
3085,1988,U6253@DOM1
6999,327,U6255@DOM1
5016,1003,U6256@DOM1
6406,492,U6257@DOM1
9085,60,U6258@C1300
8706,86,U6258@C1754
10400,10,U6258@C25173
10552,4,U6258@C3999
2893,2103,U6259@DOM1
7507,230,U625@DOM1
8471,110,U6260@DOM1
7549,224,U6261@DOM1
1779,3109,U6262@DOM1
2646,2267,U6263@DOM1
3146,1952,U6264@DOM1
8164,139,U6265@C1252
1982,2871,U6265@C14362
682,7450,U6265@C1723
834,5681,U6265@C20653
6549,444,U6265@C2137
10126,18,U6265@C22154
4548,1215,U6266@DOM1
8042,153,U6267@DOM1
5583,770,U6268@DOM1
5399,840,U6269@DOM1
5951,635,U626@DOM1
7128,300,U6270@DOM1
4418,1277,U6271@DOM1
714,7050,U6272@DOM1
3834,1574,U6273@DOM1
8650,92,U6274@C14218
6863,359,U6274@C22408
9956,24,U6274@C23498
3733,1628,U6274@C2644
7120,301,U6274@C4114
9480,40,U6275@DOM1
2333,2513,U6276@DOM1
6776,381,U6277@DOM1
2558,2326,U6278@DOM1
1129,4364,U6279@DOM1
10407,10,U627@C18986
10095,19,U627@C7121
3877,1551,U627@DOM1
4524,1228,U6280@DOM1
6457,477,U6282@DOM1
8297,125,U6283@DOM1
10235,15,U6284@C14319
10074,19,U6285@DOM1
3131,1961,U6286@DOM1
6826,367,U6287@DOM1
9147,56,U6288@DOM1
8355,120,U6289@DOM1
9217,53,U628@C25555
3684,1650,U628@DOM1
6118,586,U6290@DOM1
1903,2949,U6291@DOM1
3904,1539,U6293@DOM1
2706,2227,U6294@DOM1
2733,2205,U6295@DOM1
8154,140,U6297@DOM1
7755,192,U6298@DOM1
7715,199,U6299@DOM1
1914,2940,U629@DOM1
134,34471,U62@DOM1
2519,2364,U6300@DOM1
4431,1271,U6301@DOM1
2206,2625,U6302@DOM1
7375,254,U6303@DOM1
5325,870,U6304@DOM1
2362,2493,U6305@DOM1
7469,236,U6306@DOM1
1471,3559,U6308@DOM1
9204,54,U6309@DOM1
6310,519,U630@DOM1
7707,200,U6310@DOM1
5278,887,U6313@DOM1
7950,167,U6314@DOM1
2658,2254,U6315@DOM1
4318,1331,U6316@DOM1
2452,2414,U6317@DOM1
6049,607,U6318@DOM1
6221,550,U6319@DOM1
357,17008,U631@DOM1
8015,158,U6320@DOM1
810,5887,U6321@DOM1
9919,25,U6322@C18248
2533,2352,U6322@DOM1
8116,145,U6323@C14313
8688,88,U6323@C16322
10493,7,U6323@C16799
7233,279,U6323@C17437
5751,706,U6323@C24235
10006,22,U6323@C24863
10349,12,U6323@C3842
7948,167,U6323@C5000
2167,2673,U6324@DOM1
6256,538,U6326@DOM1
7847,180,U6327@DOM1
1708,3200,U6328@DOM1
2224,2609,U6329@DOM1
1420,3646,U632@DOM1
6260,535,U6331@DOM1
7994,160,U6332@DOM1
9554,37,U6333@DOM1
5282,886,U6334@DOM1
5475,815,U6335@DOM1
6460,477,U6336@DOM1
2788,2161,U6338@C13988
10510,6,U6339@DOM1
8799,78,U633@C3227
9726,31,U633@DOM1
8505,106,U6340@C14370
1743,3162,U6340@DOM1
1839,3028,U6341@DOM1
7557,223,U6342@DOM1
8960,67,U6343@DOM1
4277,1349,U6344@DOM1
10452,8,U6345@DOM1
5476,815,U6346@DOM1
8255,129,U6347@DOM1
5385,846,U634@DOM1
4264,1354,U6350@DOM1
4811,1097,U6351@DOM1
217,28893,U6352@DOM1
10504,6,U6353@C824
1104,4427,U6354@DOM1
9156,56,U6355@C14179
7703,200,U6356@DOM1
1009,4783,U6357@DOM1
4709,1144,U6359@DOM1
4177,1393,U635@DOM1
6589,433,U6360@DOM1
3820,1580,U6361@DOM1
7416,246,U6362@DOM1
7903,172,U6363@DOM1
4979,1015,U6364@DOM1
8739,84,U6365@DOM1
349,17678,U6366@DOM1
2238,2600,U6367@DOM1
797,6026,U6368@DOM1
2401,2456,U6369@DOM1
879,5337,U636@DOM1
7461,237,U6370@DOM1
3548,1720,U6371@DOM1
9065,61,U6372@DOM1
3199,1922,U6373@DOM1
1117,4387,U6374@DOM1
7161,294,U6375@DOM1
4960,1023,U6376@DOM1
930,5088,U6377@DOM1
8860,74,U6378@DOM1
2049,2803,U6379@DOM1
941,5031,U637@DOM1
6325,513,U6380@DOM1
5073,982,U6381@DOM1
290,19903,U6382@DOM1
2527,2360,U6384@DOM1
247,24171,U6385@DOM1
7440,240,U6386@DOM1
3307,1861,U6387@DOM1
4087,1437,U6388@DOM1
2657,2255,U6389@DOM1
246,24208,U638@DOM1
2121,2725,U6390@DOM1
2431,2435,U6391@DOM1
8434,114,U6392@DOM1
978,4857,U6393@DOM1
7312,264,U6394@DOM1
5658,740,U6395@DOM1
465,11964,U6396@DOM1
6726,393,U6397@DOM1
244,24535,U6398@DOM1
1240,4026,U639@DOM1
4239,1366,U63@DOM1
5611,756,U6401@DOM1
9104,59,U6402@DOM1
2541,2346,U6404@DOM1
6351,506,U6406@DOM1
1277,3951,U6407@DOM1
6611,426,U6408@DOM1
2130,2713,U6409@DOM1
5508,802,U640@DOM1
6984,331,U6410@DOM1
9275,49,U6411@C14483
8227,132,U6411@DOM1
8690,87,U6412@DOM1
5307,876,U6413@DOM1
7497,231,U6414@DOM1
6145,575,U6417@DOM1
9738,30,U6418@DOM1
6382,497,U6419@DOM1
5330,869,U641@DOM1
7344,259,U6421@DOM1
866,5416,U6422@DOM1
4165,1400,U6423@DOM1
9485,40,U6424@DOM1
7957,166,U6425@DOM1
1031,4686,U6426@DOM1
8693,87,U6427@DOM1
1762,3131,U6428@DOM1
5562,779,U6429@DOM1
3519,1734,U642@DOM1
5762,703,U6430@DOM1
5671,735,U6432@DOM1
6990,329,U6433@DOM1
690,7352,U6434@C14510
2500,2381,U6435@DOM1
5914,649,U6437@DOM1
1639,3307,U6438@DOM1
5964,631,U6439@DOM1
2471,2401,U643@DOM1
5628,748,U6440@DOM1
2698,2232,U6441@DOM1
3064,2001,U6442@DOM1
5880,662,U6443@DOM1
7816,184,U6444@DOM1
7024,320,U6445@DOM1
5132,952,U6446@DOM1
8251,130,U6447@DOM1
5109,963,U6448@DOM1
8958,67,U644@DOM1
10306,14,U6450@DOM1
5173,932,U6451@DOM1
5759,703,U6454@DOM1
6094,594,U6455@DOM1
9185,55,U6456@DOM1
6461,476,U6457@DOM1
9878,26,U6459@C4104
7357,257,U645@DOM1
766,6283,U6460@DOM1
6628,423,U6461@DOM1
7696,202,U6463@DOM1
7539,226,U6464@DOM1
7113,302,U6465@C14587
7372,254,U6466@DOM1
8212,134,U6467@DOM1
7415,247,U6468@DOM1
10334,13,U6469@DOM1
5717,720,U646@DOM1
8105,146,U6470@DOM1
2674,2245,U6471@DOM1
8242,130,U6472@DOM1
2093,2751,U6475@DOM1
7784,189,U6476@DOM1
2688,2238,U6477@DOM1
1396,3686,U6478@DOM1
6480,470,U6479@DOM1
4594,1195,U647@DOM1
2897,2101,U6480@DOM1
861,5424,U6481@DOM1
7164,293,U6482@DOM1
7085,308,U6483@DOM1
1221,4099,U6484@DOM1
5594,763,U6485@DOM1
6237,544,U6486@DOM1
647,8097,U6487@DOM1
6866,359,U6488@DOM1
7349,258,U6490@DOM1
7870,176,U6491@C3720
5351,859,U6494@DOM1
2230,2604,U6495@DOM1
5509,800,U6496@DOM1
2887,2107,U6498@DOM1
7361,257,U649@DOM1
9720,31,U6500@DOM1
4777,1116,U6501@DOM1
4009,1476,U6502@DOM1
10303,14,U6503@DOM1
9447,41,U6504@DOM1
7934,169,U6505@DOM1
4261,1357,U6506@DOM1
785,6121,U6507@DOM1
7276,270,U6508@DOM1
2090,2753,U6509@DOM1
6989,330,U650@DOM1
8390,117,U6510@DOM1
254,23060,U6512@DOM1
7518,228,U6513@DOM1
3052,2013,U6514@DOM1
1151,4286,U6515@DOM1
9522,39,U6516@DOM1
7534,226,U6517@DOM1
6182,564,U6518@DOM1
8611,96,U6519@DOM1
3341,1836,U651@DOM1
4510,1234,U6520@DOM1
5854,671,U6522@DOM1
8551,102,U6523@DOM1
9707,31,U6524@C14660
5359,856,U6525@DOM1
1584,3381,U6526@DOM1
6368,502,U6527@DOM1
7537,226,U6528@DOM1
45,79344,U652@DOM1
52,73032,U6530@DOM1
5298,879,U6532@DOM1
8429,114,U6533@C3068
3123,1965,U6534@DOM1
8643,93,U6535@DOM1
4738,1131,U6536@DOM1
8698,87,U6538@DOM1
4465,1259,U6539@DOM1
2721,2212,U653@DOM1
8538,104,U6541@DOM1
5144,946,U6542@DOM1
8239,131,U6544@DOM1
2842,2132,U6545@DOM1
3210,1916,U6546@DOM1
10181,16,U6547@DOM1
5912,650,U6548@DOM1
3080,1991,U654@DOM1
1390,3694,U6550@DOM1
4442,1267,U6551@DOM1
5810,689,U6552@DOM1
1386,3712,U6553@DOM1
10398,10,U6554@C13406
8974,66,U6554@C24020
9690,32,U6555@DOM1
1036,4665,U6556@DOM1
4986,1013,U6557@DOM1
4460,1260,U6558@DOM1
4501,1240,U6559@DOM1
2123,2724,U655@DOM1
4716,1140,U6560@DOM1
2538,2348,U6561@DOM1
1432,3630,U6562@DOM1
5376,850,U6563@DOM1
8991,65,U6564@DOM1
6207,556,U6565@DOM1
10582,2,U6566@DOM1
1135,4355,U6567@DOM1
564,9637,U6568@DOM1
689,7356,U6569@DOM1
10427,9,U656@C12707
10546,4,U656@C13311
6975,334,U656@C13475
7618,213,U656@C1479
10611,1,U656@C15905
9025,63,U656@C17370
9912,25,U656@C19803
10213,15,U656@C20756
10206,16,U656@C20966
10067,20,U656@C21902
9632,34,U656@C22762
10527,5,U656@C22781
10061,20,U656@C23491
9537,38,U656@C23754
9531,38,U656@C24386
10486,7,U656@C24743
10497,7,U656@C25407
10406,10,U656@C25519
9502,39,U656@C27145
6535,451,U656@C3491
9962,24,U656@C6771
10458,8,U656@C720
10366,11,U656@C7726
10132,18,U656@C7873
10081,19,U656@C8348
3211,1916,U6570@DOM1
453,12475,U6571@DOM1
742,6722,U6572@DOM1
4660,1167,U6573@DOM1
5112,961,U6575@DOM1
5974,625,U6576@DOM1
10144,17,U6577@DOM1
4835,1087,U6579@DOM1
1088,4491,U657@DOM1
8198,135,U6580@DOM1
8090,148,U6582@DOM1
3448,1773,U6585@DOM1
4877,1072,U6586@DOM1
6438,482,U6587@DOM1
9057,61,U6588@DOM1
8063,151,U6589@C14777
8655,91,U6589@C24746
2234,2602,U658@DOM1
5477,814,U6590@DOM1
